382	372	CardEffect/BT10/Red/BT10_009.cs
208	198	CardEffect/BT10/Red/BT10_011.cs
657	648	CardEffect/BT10/Red/BT10_012.cs
177	167	CardEffect/BT10/Red/BT10_013.cs
52	42	CardEffect/BT10/Red/BT10_014.cs
736	726	CardEffect/BT10/Red/BT10_015.cs
234	224	CardEffect/BT10/Red/BT10_016.cs
226	216	CardEffect/BT10/Red/BT10_087.cs
328	318	CardEffect/BT10/Red/BT10_094.cs
	212	CardEffect/BT10/Red/BT10_095.cs
252	242	CardEffect/BT10/Red/BT10_096.cs
379	245	CardEffect/BT10/Red/BT10_111.cs
361	351	CardEffect/BT10/Red/BT10_112.cs
200	190	CardEffect/BT10/White/BT10_085.cs
849	577	CardEffect/BT10/White/BT10_086.cs
140	130	CardEffect/BT10/White/BT10_109.cs
219	209	CardEffect/BT10/White/BT10_110.cs
69	59	CardEffect/BT10/Yellow/BT10_003.cs
84	74	CardEffect/BT10/Yellow/BT10_029.cs
114	104	CardEffect/BT10/Yellow/BT10_030.cs
60	50	CardEffect/BT10/Yellow/BT10_031.cs
190	180	CardEffect/BT10/Yellow/BT10_032.cs
143	133	CardEffect/BT10/Yellow/BT10_034.cs
96	86	CardEffect/BT10/Yellow/BT10_035.cs
181	171	CardEffect/BT10/Yellow/BT10_036.cs
168	158	CardEffect/BT10/Yellow/BT10_038.cs
166	156	CardEffect/BT10/Yellow/BT10_039.cs
148	138	CardEffect/BT10/Yellow/BT10_040.cs
225	215	CardEffect/BT10/Yellow/BT10_041.cs
163	153	CardEffect/BT10/Yellow/BT10_042.cs
324	314	CardEffect/BT10/Yellow/BT10_089.cs
110	100	CardEffect/BT10/Yellow/BT10_099.cs
141	131	CardEffect/BT10/Yellow/BT10_100.cs
175	165	CardEffect/BT10/Yellow/BT10_101.cs
78	68	CardEffect/BT11/Black/BT11_005.cs
91	81	CardEffect/BT11/Black/BT11_060.cs
271	261	CardEffect/BT11/Black/BT11_061.cs
338	328	CardEffect/BT11/Black/BT11_062.cs
147	137	CardEffect/BT11/Black/BT11_063.cs
246	236	CardEffect/BT11/Black/BT11_064.cs
186	176	CardEffect/BT11/Black/BT11_065.cs
33	23	CardEffect/BT11/Black/BT11_067.cs
291	281	CardEffect/BT11/Black/BT11_068.cs
226	216	CardEffect/BT11/Black/BT11_069.cs
299	289	CardEffect/BT11/Black/BT11_070.cs
643	633	CardEffect/BT11/Black/BT11_071.cs
382	372	CardEffect/BT11/Black/BT11_072.cs
203	193	CardEffect/BT11/Black/BT11_073.cs
179	169	CardEffect/BT11/Black/BT11_074.cs
